Date,StartHour,EndHour,Friday,HolidayEffect,TotalPassengers,RequiredBuses,MaxPassengers,MinPassengers,AvgPassengers
4/27/2024,2,6,FALSE,FALSE,920.0233587,16,62.58,7.59,35.96
4/28/2024,6,10,FALSE,FALSE,3412.238533,57,101.68,21.57,51.59
4/28/2024,10,14,FALSE,FALSE,1706.119266,29,71.62,11.26,28.55
4/28/2024,14,18,FALSE,FALSE,1631.391631,28,81.89,9.79,36.5
4/28/2024,18,22,FALSE,FALSE,583.2637538,10,74.29,11.89,45.79
4/28/2024,22,2,FALSE,FALSE,0,0,0,0,0
4/28/2024,2,6,FALSE,FALSE,920.0233587,16,59.96,7.27,34.45
4/29/2024,6,10,FALSE,TRUE,4265.298166,72,101.09,21.44,51.29
4/29/2024,10,14,FALSE,TRUE,2132.649083,36,74.01,11.63,29.5
4/29/2024,14,18,FALSE,TRUE,2039.239538,34,94.76,11.33,42.23
4/29/2024,18,22,FALSE,TRUE,729.0796922,13,77.23,12.36,47.6
4/29/2024,22,2,FALSE,TRUE,0,0,0,0,0
4/29/2024,2,6,FALSE,TRUE,1150.029198,20,65.65,7.96,37.72
4/30/2024,6,10,FALSE,TRUE,4265.298166,72,100.61,21.34,51.05
4/30/2024,10,14,FALSE,TRUE,2132.649083,36,67.36,10.59,26.85
4/30/2024,14,18,FALSE,TRUE,2039.239538,34,87.54,10.47,39.01
4/30/2024,18,22,FALSE,TRUE,729.0796922,13,73.23,11.72,45.14
4/30/2024,22,2,FALSE,TRUE,0,0,0,0,0
4/30/2024,2,6,FALSE,TRUE,1150.029198,20,59.42,7.2,34.14
5/1/2024,6,10,FALSE,TRUE,4265.298166,72,96.47,20.46,48.95
5/1/2024,10,14,FALSE,TRUE,2132.649083,36,65.04,10.22,25.93
5/1/2024,14,18,FALSE,TRUE,2039.239538,34,84.57,10.11,37.69
5/1/2024,18,22,FALSE,TRUE,729.0796922,13,65.9,10.54,40.62
5/1/2024,22,2,FALSE,TRUE,0,0,0,0,0
5/1/2024,2,6,FALSE,TRUE,1150.029198,20,57.69,6.99,33.15
5/2/2024,6,10,FALSE,TRUE,4265.298166,72,105.17,22.31,53.36
5/2/2024,10,14,FALSE,TRUE,2132.649083,36,70.48,11.07,28.09
5/2/2024,14,18,FALSE,TRUE,2039.239538,34,81.51,9.75,36.33
5/2/2024,18,22,FALSE,TRUE,729.0796922,13,67.23,10.76,41.44
5/2/2024,22,2,FALSE,TRUE,0,0,0,0,0
5/2/2024,2,6,FALSE,TRUE,1150.029198,20,62.35,7.56,35.82
5/3/2024,6,10,TRUE,TRUE,4691.827983,79,102.75,21.79,52.13
5/3/2024,10,14,TRUE,TRUE,2345.913991,40,70.19,11.03,27.98
5/3/2024,14,18,TRUE,TRUE,2243.163492,38,92.74,11.09,41.33
5/3/2024,18,22,TRUE,TRUE,801.9876614,14,70.29,11.25,43.33
5/3/2024,22,2,TRUE,TRUE,0,0,0,0,0
5/3/2024,2,6,TRUE,TRUE,1265.032118,22,65.65,7.96,37.72
5/4/2024,6,10,FALSE,FALSE,3412.238533,57,96.76,20.53,49.09
5/4/2024,10,14,FALSE,FALSE,1706.119266,29,71.88,11.3,28.65
5/4/2024,14,18,FALSE,FALSE,1631.391631,28,91.22,10.91,40.65
5/4/2024,18,22,FALSE,FALSE,583.2637538,10,75.24,12.04,46.38
5/4/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/4/2024,2,6,FALSE,FALSE,920.0233587,16,58.98,7.15,33.89
5/5/2024,6,10,FALSE,FALSE,3412.238533,57,94.09,19.96,47.74
5/5/2024,10,14,FALSE,FALSE,1706.119266,29,69.96,10.99,27.89
5/5/2024,14,18,FALSE,FALSE,1631.391631,28,85.72,10.25,38.2
5/5/2024,18,22,FALSE,FALSE,583.2637538,10,69.92,11.19,43.1
5/5/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/5/2024,2,6,FALSE,FALSE,920.0233587,16,61.21,7.42,35.17
5/6/2024,6,10,FALSE,FALSE,3412.238533,57,97.41,20.66,49.42
5/6/2024,10,14,FALSE,FALSE,1706.119266,29,69.65,10.94,27.76
5/6/2024,14,18,FALSE,FALSE,1631.391631,28,88.38,10.57,39.38
5/6/2024,18,22,FALSE,FALSE,583.2637538,10,67.79,10.85,41.79
5/6/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/6/2024,2,6,FALSE,FALSE,920.0233587,16,66.95,8.12,38.47
5/7/2024,6,10,FALSE,FALSE,3412.238533,57,94.13,19.97,47.76
5/7/2024,10,14,FALSE,FALSE,1706.119266,29,61.73,9.7,24.61
5/7/2024,14,18,FALSE,FALSE,1631.391631,28,88.79,10.62,39.57
5/7/2024,18,22,FALSE,FALSE,583.2637538,10,75.39,12.06,46.47
5/7/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/7/2024,2,6,FALSE,FALSE,920.0233587,16,62.54,7.58,35.93
5/8/2024,6,10,FALSE,FALSE,3412.238533,57,91.24,19.35,46.29
5/8/2024,10,14,FALSE,FALSE,1706.119266,29,71.85,11.29,28.64
5/8/2024,14,18,FALSE,FALSE,1631.391631,28,93.79,11.21,41.8
5/8/2024,18,22,FALSE,FALSE,583.2637538,10,76.95,12.31,47.43
5/8/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/8/2024,2,6,FALSE,FALSE,920.0233587,16,63.41,7.69,36.43
5/9/2024,6,10,FALSE,FALSE,3412.238533,57,91.04,19.31,46.19
5/9/2024,10,14,FALSE,FALSE,1706.119266,29,61.57,9.68,24.55
5/9/2024,14,18,FALSE,FALSE,1631.391631,28,81.42,9.74,36.29
5/9/2024,18,22,FALSE,FALSE,583.2637538,10,70.45,11.27,43.43
5/9/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/9/2024,2,6,FALSE,FALSE,920.0233587,16,59.26,7.18,34.05
5/10/2024,6,10,TRUE,FALSE,3753.462386,63,91.03,19.31,46.18
5/10/2024,10,14,TRUE,FALSE,1876.731193,32,71.26,11.2,28.41
5/10/2024,14,18,TRUE,FALSE,1794.530794,30,82.72,9.89,36.87
5/10/2024,18,22,TRUE,FALSE,641.5901291,11,78.1,12.5,48.14
5/10/2024,22,2,TRUE,FALSE,0,0,0,0,0
5/10/2024,2,6,TRUE,FALSE,1012.025695,17,58.95,7.15,33.87
5/11/2024,6,10,FALSE,FALSE,3412.238533,57,97.05,20.59,49.24
5/11/2024,10,14,FALSE,FALSE,1706.119266,29,72.8,11.44,29.02
5/11/2024,14,18,FALSE,FALSE,1631.391631,28,95.74,11.45,42.67
5/11/2024,18,22,FALSE,FALSE,583.2637538,10,78.26,12.52,48.24
5/11/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/11/2024,2,6,FALSE,FALSE,920.0233587,16,59.07,7.16,33.94
5/12/2024,6,10,FALSE,FALSE,3412.238533,57,89.77,19.04,45.55
5/12/2024,10,14,FALSE,FALSE,1706.119266,29,66.4,10.43,26.47
5/12/2024,14,18,FALSE,FALSE,1631.391631,28,85.35,10.2,38.03
5/12/2024,18,22,FALSE,FALSE,583.2637538,10,79.93,12.79,49.27
5/12/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/12/2024,2,6,FALSE,FALSE,920.0233587,16,68.22,8.27,39.19
5/13/2024,6,10,FALSE,FALSE,3412.238533,57,89.92,19.07,45.62
5/13/2024,10,14,FALSE,FALSE,1706.119266,29,66.37,10.43,26.46
5/13/2024,14,18,FALSE,FALSE,1631.391631,28,96.26,11.51,42.9
5/13/2024,18,22,FALSE,FALSE,583.2637538,10,73.33,11.73,45.2
5/13/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/13/2024,2,6,FALSE,FALSE,920.0233587,16,58.5,7.09,33.61
5/14/2024,6,10,FALSE,FALSE,3412.238533,57,104.31,22.13,52.92
5/14/2024,10,14,FALSE,FALSE,1706.119266,29,66.3,10.42,26.43
5/14/2024,14,18,FALSE,FALSE,1631.391631,28,86.23,10.31,38.43
5/14/2024,18,22,FALSE,FALSE,583.2637538,10,79.12,12.66,48.77
5/14/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/14/2024,2,6,FALSE,FALSE,920.0233587,16,65.41,7.93,37.58
5/15/2024,6,10,FALSE,FALSE,3412.238533,57,97.77,20.74,49.6
5/15/2024,10,14,FALSE,FALSE,1706.119266,29,72.83,11.45,29.03
5/15/2024,14,18,FALSE,FALSE,1631.391631,28,94.04,11.24,41.91
5/15/2024,18,22,FALSE,FALSE,583.2637538,10,79.93,12.79,49.27
5/15/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/15/2024,2,6,FALSE,FALSE,920.0233587,16,58.05,7.04,33.35
5/16/2024,6,10,FALSE,FALSE,3412.238533,57,98.5,20.89,49.97
5/16/2024,10,14,FALSE,FALSE,1706.119266,29,72.71,11.43,28.99
5/16/2024,14,18,FALSE,FALSE,1631.391631,28,88.56,10.59,39.47
5/16/2024,18,22,FALSE,FALSE,583.2637538,10,66.16,10.59,40.78
5/16/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/16/2024,2,6,FALSE,FALSE,920.0233587,16,68.67,8.32,39.45
5/17/2024,6,10,TRUE,FALSE,3753.462386,63,98.36,20.87,49.91
5/17/2024,10,14,TRUE,FALSE,1876.731193,32,67.37,10.59,26.86
5/17/2024,14,18,TRUE,FALSE,1794.530794,30,93.13,11.14,41.5
5/17/2024,18,22,TRUE,FALSE,641.5901291,11,67.9,10.86,41.85
5/17/2024,22,2,TRUE,FALSE,0,0,0,0,0
5/17/2024,2,6,TRUE,FALSE,1012.025695,17,63.75,7.73,36.63
5/18/2024,6,10,FALSE,FALSE,3412.238533,57,105.02,22.28,53.28
5/18/2024,10,14,FALSE,FALSE,1706.119266,29,63.01,9.9,25.12
5/18/2024,14,18,FALSE,FALSE,1631.391631,28,93.11,11.13,41.5
5/18/2024,18,22,FALSE,FALSE,583.2637538,10,73.39,11.74,45.24
5/18/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/18/2024,2,6,FALSE,FALSE,920.0233587,16,61.09,7.4,35.1
5/19/2024,6,10,FALSE,FALSE,3412.238533,57,92.18,19.55,46.77
5/19/2024,10,14,FALSE,FALSE,1706.119266,29,74.05,11.64,29.52
5/19/2024,14,18,FALSE,FALSE,1631.391631,28,86.06,10.29,38.35
5/19/2024,18,22,FALSE,FALSE,583.2637538,10,68.43,10.95,42.18
5/19/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/19/2024,2,6,FALSE,FALSE,920.0233587,16,63.18,7.66,36.3
5/20/2024,6,10,FALSE,FALSE,3412.238533,57,87.68,18.6,44.48
5/20/2024,10,14,FALSE,FALSE,1706.119266,29,64.94,10.2,25.89
5/20/2024,14,18,FALSE,FALSE,1631.391631,28,86.54,10.35,38.57
5/20/2024,18,22,FALSE,FALSE,583.2637538,10,77.8,12.45,47.96
5/20/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/20/2024,2,6,FALSE,FALSE,920.0233587,16,66.26,8.03,38.07
5/21/2024,6,10,FALSE,FALSE,3412.238533,57,89.68,19.02,45.5
5/21/2024,10,14,FALSE,FALSE,1706.119266,29,74.05,11.64,29.52
5/21/2024,14,18,FALSE,FALSE,1631.391631,28,87.34,10.44,38.92
5/21/2024,18,22,FALSE,FALSE,583.2637538,10,79.93,12.79,49.27
5/21/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/21/2024,2,6,FALSE,FALSE,920.0233587,16,61.79,7.49,35.5
5/22/2024,6,10,FALSE,FALSE,3412.238533,57,91.97,19.51,46.66
5/22/2024,10,14,FALSE,FALSE,1706.119266,29,61.18,9.61,24.39
5/22/2024,14,18,FALSE,FALSE,1631.391631,28,89.52,10.7,39.9
5/22/2024,18,22,FALSE,FALSE,583.2637538,10,67.89,10.86,41.85
5/22/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/22/2024,2,6,FALSE,FALSE,920.0233587,16,69.41,8.41,39.88
5/23/2024,6,10,FALSE,FALSE,3412.238533,57,99.21,21.05,50.34
5/23/2024,10,14,FALSE,FALSE,1706.119266,29,72.22,11.35,28.79
5/23/2024,14,18,FALSE,FALSE,1631.391631,28,83.07,9.93,37.02
5/23/2024,18,22,FALSE,FALSE,583.2637538,10,74.38,11.9,45.85
5/23/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/23/2024,2,6,FALSE,FALSE,920.0233587,16,65.36,7.92,37.55
5/24/2024,6,10,TRUE,FALSE,3753.462386,63,93.36,19.8,47.37
5/24/2024,10,14,TRUE,FALSE,1876.731193,32,73.33,11.52,29.23
5/24/2024,14,18,TRUE,FALSE,1794.530794,30,87.9,10.51,39.17
5/24/2024,18,22,TRUE,FALSE,641.5901291,11,78.01,12.48,48.09
5/24/2024,22,2,TRUE,FALSE,0,0,0,0,0
5/24/2024,2,6,TRUE,FALSE,1012.025695,17,61.55,7.46,35.36
5/25/2024,6,10,FALSE,FALSE,3412.238533,57,101.45,21.52,51.47
5/25/2024,10,14,FALSE,FALSE,1706.119266,29,67.38,10.59,26.86
5/25/2024,14,18,FALSE,FALSE,1631.391631,28,97.59,11.67,43.49
5/25/2024,18,22,FALSE,FALSE,583.2637538,10,65.52,10.48,40.39
5/25/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/25/2024,2,6,FALSE,FALSE,920.0233587,16,59.61,7.23,34.25
5/26/2024,6,10,FALSE,FALSE,3412.238533,57,100.38,21.29,50.93
5/26/2024,10,14,FALSE,FALSE,1706.119266,29,62.43,9.81,24.89
5/26/2024,14,18,FALSE,FALSE,1631.391631,28,89.58,10.71,39.92
5/26/2024,18,22,FALSE,FALSE,583.2637538,10,75.01,12,46.24
5/26/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/26/2024,2,6,FALSE,FALSE,920.0233587,16,70.39,8.53,40.44
5/27/2024,6,10,FALSE,FALSE,3412.238533,57,88.53,18.78,44.92
5/27/2024,10,14,FALSE,FALSE,1706.119266,29,70.9,11.14,28.26
5/27/2024,14,18,FALSE,FALSE,1631.391631,28,87.71,10.49,39.09
5/27/2024,18,22,FALSE,FALSE,583.2637538,10,77.73,12.44,47.91
5/27/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/27/2024,2,6,FALSE,FALSE,920.0233587,16,61.36,7.44,35.26
5/28/2024,6,10,FALSE,FALSE,3412.238533,57,91.13,19.33,46.24
5/28/2024,10,14,FALSE,FALSE,1706.119266,29,66.54,10.46,26.53
5/28/2024,14,18,FALSE,FALSE,1631.391631,28,90.34,10.8,40.26
5/28/2024,18,22,FALSE,FALSE,583.2637538,10,67.91,10.87,41.86
5/28/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/28/2024,2,6,FALSE,FALSE,920.0233587,16,67.55,8.19,38.81
5/29/2024,6,10,FALSE,FALSE,3412.238533,57,87.88,18.64,44.59
5/29/2024,10,14,FALSE,FALSE,1706.119266,29,70.29,11.05,28.02
5/29/2024,14,18,FALSE,FALSE,1631.391631,28,91.75,10.97,40.89
5/29/2024,18,22,FALSE,FALSE,583.2637538,10,71.19,11.39,43.88
5/29/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/29/2024,2,6,FALSE,FALSE,920.0233587,16,65.12,7.89,37.41
5/30/2024,6,10,FALSE,FALSE,3412.238533,57,86.51,18.35,43.89
5/30/2024,10,14,FALSE,FALSE,1706.119266,29,66.63,10.47,26.56
5/30/2024,14,18,FALSE,FALSE,1631.391631,28,81.92,9.8,36.51
5/30/2024,18,22,FALSE,FALSE,583.2637538,10,78.61,12.58,48.46
5/30/2024,22,2,FALSE,FALSE,0,0,0,0,0
5/30/2024,2,6,FALSE,FALSE,920.0233587,16,65.48,7.94,37.62
5/31/2024,6,10,TRUE,FALSE,3753.462386,63,100.56,21.33,51.02
5/31/2024,10,14,TRUE,FALSE,1876.731193,32,69.58,10.93,27.74
5/31/2024,14,18,TRUE,FALSE,1794.530794,30,95.52,11.42,42.57
5/31/2024,18,22,TRUE,FALSE,641.5901291,11,79.53,12.72,49.02
5/31/2024,22,2,TRUE,FALSE,0,0,0,0,0
5/31/2024,2,6,TRUE,FALSE,1012.025695,17,63.9,7.75,36.71
6/1/2024,6,10,FALSE,FALSE,3412.238533,57,100.16,21.25,50.81
6/1/2024,10,14,FALSE,FALSE,1706.119266,29,69.85,10.98,27.85
6/1/2024,14,18,FALSE,FALSE,1631.391631,28,88.2,10.55,39.31
6/1/2024,18,22,FALSE,FALSE,583.2637538,10,75.78,12.12,46.71
6/1/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/1/2024,2,6,FALSE,FALSE,920.0233587,16,57.76,7,33.18
6/2/2024,6,10,FALSE,FALSE,3412.238533,57,91.89,19.49,46.62
6/2/2024,10,14,FALSE,FALSE,1706.119266,29,67.99,10.68,27.11
6/2/2024,14,18,FALSE,FALSE,1631.391631,28,91.79,10.97,40.91
6/2/2024,18,22,FALSE,FALSE,583.2637538,10,74.68,11.95,46.03
6/2/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/2/2024,2,6,FALSE,FALSE,920.0233587,16,66.13,8.02,37.99
6/3/2024,6,10,FALSE,FALSE,3412.238533,57,98.88,20.97,50.17
6/3/2024,10,14,FALSE,FALSE,1706.119266,29,71.22,11.19,28.39
6/3/2024,14,18,FALSE,FALSE,1631.391631,28,88.64,10.6,39.5
6/3/2024,18,22,FALSE,FALSE,583.2637538,10,69.78,11.16,43.01
6/3/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/3/2024,2,6,FALSE,FALSE,920.0233587,16,67.23,8.15,38.63
6/4/2024,6,10,FALSE,FALSE,3412.238533,57,98.04,20.8,49.74
6/4/2024,10,14,FALSE,FALSE,1706.119266,29,61.56,9.67,24.54
6/4/2024,14,18,FALSE,FALSE,1631.391631,28,85.8,10.26,38.24
6/4/2024,18,22,FALSE,FALSE,583.2637538,10,78.82,12.61,48.59
6/4/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/4/2024,2,6,FALSE,FALSE,920.0233587,16,70.29,8.52,40.39
6/5/2024,6,10,FALSE,FALSE,3412.238533,57,100.75,21.37,51.12
6/5/2024,10,14,FALSE,FALSE,1706.119266,29,73.67,11.58,29.37
6/5/2024,14,18,FALSE,FALSE,1631.391631,28,94.44,11.29,42.09
6/5/2024,18,22,FALSE,FALSE,583.2637538,10,78.72,12.6,48.53
6/5/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/5/2024,2,6,FALSE,FALSE,920.0233587,16,61.43,7.45,35.3
6/6/2024,6,10,FALSE,FALSE,3412.238533,57,97.2,20.62,49.31
6/6/2024,10,14,FALSE,FALSE,1706.119266,29,69.38,10.9,27.66
6/6/2024,14,18,FALSE,FALSE,1631.391631,28,86.69,10.36,38.63
6/6/2024,18,22,FALSE,FALSE,583.2637538,10,67.31,10.77,41.49
6/6/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/6/2024,2,6,FALSE,FALSE,920.0233587,16,64.82,7.86,37.24
6/7/2024,6,10,TRUE,FALSE,3753.462386,63,99.37,21.08,50.42
6/7/2024,10,14,TRUE,FALSE,1876.731193,32,72.49,11.39,28.9
6/7/2024,14,18,TRUE,FALSE,1794.530794,30,88.4,10.57,39.39
6/7/2024,18,22,TRUE,FALSE,641.5901291,11,68.64,10.98,42.31
6/7/2024,22,2,TRUE,FALSE,0,0,0,0,0
6/7/2024,2,6,TRUE,FALSE,1012.025695,17,58.07,7.04,33.36
6/8/2024,6,10,FALSE,FALSE,3412.238533,57,91.41,19.39,46.38
6/8/2024,10,14,FALSE,FALSE,1706.119266,29,61.46,9.66,24.5
6/8/2024,14,18,FALSE,FALSE,1631.391631,28,84.81,10.14,37.8
6/8/2024,18,22,FALSE,FALSE,583.2637538,10,79.19,12.67,48.81
6/8/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/8/2024,2,6,FALSE,FALSE,920.0233587,16,58.96,7.15,33.87
6/9/2024,6,10,FALSE,FALSE,3412.238533,57,100.6,21.34,51.04
6/9/2024,10,14,FALSE,FALSE,1706.119266,29,72.24,11.35,28.8
6/9/2024,14,18,FALSE,FALSE,1631.391631,28,84.85,10.15,37.81
6/9/2024,18,22,FALSE,FALSE,583.2637538,10,78.11,12.5,48.15
6/9/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/9/2024,2,6,FALSE,FALSE,920.0233587,16,65.86,7.98,37.84
6/10/2024,6,10,FALSE,FALSE,3412.238533,57,99.1,21.02,50.28
6/10/2024,10,14,FALSE,FALSE,1706.119266,29,66.85,10.51,26.65
6/10/2024,14,18,FALSE,FALSE,1631.391631,28,96.42,11.53,42.97
6/10/2024,18,22,FALSE,FALSE,583.2637538,10,71.72,11.48,44.21
6/10/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/10/2024,2,6,FALSE,FALSE,920.0233587,16,68.26,8.27,39.22
6/11/2024,6,10,FALSE,FALSE,3412.238533,57,90.33,19.16,45.83
6/11/2024,10,14,FALSE,FALSE,1706.119266,29,62.09,9.76,24.75
6/11/2024,14,18,FALSE,FALSE,1631.391631,28,83.21,9.95,37.08
6/11/2024,18,22,FALSE,FALSE,583.2637538,10,71.03,11.37,43.79
6/11/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/11/2024,2,6,FALSE,FALSE,920.0233587,16,61.71,7.48,35.46
6/12/2024,6,10,FALSE,FALSE,3412.238533,57,96.88,20.55,49.15
6/12/2024,10,14,FALSE,FALSE,1706.119266,29,67.31,10.58,26.83
6/12/2024,14,18,FALSE,FALSE,1631.391631,28,86.5,10.34,38.55
6/12/2024,18,22,FALSE,FALSE,583.2637538,10,66.26,10.6,40.84
6/12/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/12/2024,2,6,FALSE,FALSE,920.0233587,16,68.35,8.29,39.27
6/13/2024,6,10,FALSE,FALSE,3412.238533,57,93.87,19.91,47.62
6/13/2024,10,14,FALSE,FALSE,1706.119266,29,62.92,9.89,25.08
6/13/2024,14,18,FALSE,FALSE,1631.391631,28,81.6,9.76,36.36
6/13/2024,18,22,FALSE,FALSE,583.2637538,10,75.07,12.01,46.27
6/13/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/13/2024,2,6,FALSE,FALSE,920.0233587,16,58.12,7.05,33.4
6/14/2024,6,10,TRUE,FALSE,3753.462386,63,101.45,21.52,51.47
6/14/2024,10,14,TRUE,FALSE,1876.731193,32,64.48,10.13,25.7
6/14/2024,14,18,TRUE,FALSE,1794.530794,30,95.89,11.46,42.73
6/14/2024,18,22,TRUE,FALSE,641.5901291,11,74.36,11.9,45.84
6/14/2024,22,2,TRUE,FALSE,0,0,0,0,0
6/14/2024,2,6,TRUE,FALSE,1012.025695,17,65.03,7.88,37.36
6/15/2024,6,10,FALSE,TRUE,4265.298166,72,93.21,19.77,47.29
6/15/2024,10,14,FALSE,TRUE,2132.649083,36,70.58,11.09,28.14
6/15/2024,14,18,FALSE,TRUE,2039.239538,34,91.56,10.95,40.81
6/15/2024,18,22,FALSE,TRUE,729.0796922,13,67.02,10.72,41.31
6/15/2024,22,2,FALSE,TRUE,0,0,0,0,0
6/15/2024,2,6,FALSE,TRUE,1150.029198,20,67.55,8.19,38.81
6/16/2024,6,10,FALSE,TRUE,4265.298166,72,97.36,20.65,49.4
6/16/2024,10,14,FALSE,TRUE,2132.649083,36,64.87,10.19,25.86
6/16/2024,14,18,FALSE,TRUE,2039.239538,34,96.54,11.54,43.03
6/16/2024,18,22,FALSE,TRUE,729.0796922,13,67.54,10.81,41.63
6/16/2024,22,2,FALSE,TRUE,0,0,0,0,0
6/16/2024,2,6,FALSE,TRUE,1150.029198,20,60.31,7.31,34.65
6/17/2024,6,10,FALSE,TRUE,4265.298166,72,105.09,22.29,53.32
6/17/2024,10,14,FALSE,TRUE,2132.649083,36,69.96,10.99,27.89
6/17/2024,14,18,FALSE,TRUE,2039.239538,34,96.37,11.52,42.95
6/17/2024,18,22,FALSE,TRUE,729.0796922,13,72.85,11.66,44.9
6/17/2024,22,2,FALSE,TRUE,0,0,0,0,0
6/17/2024,2,6,FALSE,TRUE,1150.029198,20,63.81,7.73,36.66
6/18/2024,6,10,FALSE,TRUE,4265.298166,72,105.53,22.39,53.54
6/18/2024,10,14,FALSE,TRUE,2132.649083,36,73.2,11.5,29.18
6/18/2024,14,18,FALSE,TRUE,2039.239538,34,85.33,10.2,38.03
6/18/2024,18,22,FALSE,TRUE,729.0796922,13,70.5,11.28,43.46
6/18/2024,22,2,FALSE,TRUE,0,0,0,0,0
6/18/2024,2,6,FALSE,TRUE,1150.029198,20,62.81,7.61,36.09
6/19/2024,6,10,FALSE,TRUE,4265.298166,72,88.96,18.87,45.14
6/19/2024,10,14,FALSE,TRUE,2132.649083,36,73.93,11.62,29.47
6/19/2024,14,18,FALSE,TRUE,2039.239538,34,97.19,11.62,43.31
6/19/2024,18,22,FALSE,TRUE,729.0796922,13,76.42,12.23,47.1
6/19/2024,22,2,FALSE,TRUE,0,0,0,0,0
6/19/2024,2,6,FALSE,TRUE,1150.029198,20,70,8.48,40.22
6/20/2024,6,10,FALSE,FALSE,3412.238533,57,94.02,19.94,47.7
6/20/2024,10,14,FALSE,FALSE,1706.119266,29,73.75,11.59,29.4
6/20/2024,14,18,FALSE,FALSE,1631.391631,28,96.06,11.49,42.81
6/20/2024,18,22,FALSE,FALSE,583.2637538,10,71.62,11.46,44.15
6/20/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/20/2024,2,6,FALSE,FALSE,920.0233587,16,59.79,7.25,34.35
6/21/2024,6,10,TRUE,FALSE,3753.462386,63,93.75,19.89,47.56
6/21/2024,10,14,TRUE,FALSE,1876.731193,32,68.12,10.7,27.16
6/21/2024,14,18,TRUE,FALSE,1794.530794,30,90.18,10.78,40.19
6/21/2024,18,22,TRUE,FALSE,641.5901291,11,77.71,12.43,47.9
6/21/2024,22,2,TRUE,FALSE,0,0,0,0,0
6/21/2024,2,6,TRUE,FALSE,1012.025695,17,59.17,7.17,33.99
6/22/2024,6,10,FALSE,FALSE,3412.238533,57,88.92,18.86,45.11
6/22/2024,10,14,FALSE,FALSE,1706.119266,29,67.73,10.64,27
6/22/2024,14,18,FALSE,FALSE,1631.391631,28,94.37,11.28,42.06
6/22/2024,18,22,FALSE,FALSE,583.2637538,10,66.56,10.65,41.03
6/22/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/22/2024,2,6,FALSE,FALSE,920.0233587,16,69.38,8.41,39.86
6/23/2024,6,10,FALSE,FALSE,3412.238533,57,86.73,18.4,44
6/23/2024,10,14,FALSE,FALSE,1706.119266,29,71.06,11.17,28.33
6/23/2024,14,18,FALSE,FALSE,1631.391631,28,87.67,10.48,39.07
6/23/2024,18,22,FALSE,FALSE,583.2637538,10,69.49,11.12,42.83
6/23/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/23/2024,2,6,FALSE,FALSE,920.0233587,16,62.96,7.63,36.17
6/24/2024,6,10,FALSE,FALSE,3412.238533,57,89.43,18.97,45.37
6/24/2024,10,14,FALSE,FALSE,1706.119266,29,69.28,10.89,27.62
6/24/2024,14,18,FALSE,FALSE,1631.391631,28,92.47,11.06,41.21
6/24/2024,18,22,FALSE,FALSE,583.2637538,10,69.66,11.15,42.94
6/24/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/24/2024,2,6,FALSE,FALSE,920.0233587,16,62.83,7.62,36.1
6/25/2024,6,10,FALSE,FALSE,3412.238533,57,104.73,22.22,53.14
6/25/2024,10,14,FALSE,FALSE,1706.119266,29,62.79,9.87,25.03
6/25/2024,14,18,FALSE,FALSE,1631.391631,28,90.68,10.84,40.41
6/25/2024,18,22,FALSE,FALSE,583.2637538,10,68.45,10.95,42.19
6/25/2024,22,2,FALSE,FALSE,0,0,0,0,0
